VKGroup_1;VkGroup_2;Quantity;vk1_custom_id;vk2_custom_id
43879004;90730773;28;822;1301
40427933;43215063;25;741;814
36047257;36507793;21;636;648
25153764;34168005;25;249;559
212768340;219528359;21;1574;1579
30401645;36507793;41;423;648
103027469;30022666;27;1364;408
36959676;41041067;36;659;759
31480508;30525261;24;470;426
28950133;47679753;34;363;896
34168005;37119411;83;559;665
27895931;40567146;39;330;746
12382740;15755094;26;123;141
1388;43215063;24;12;814
37684434;38379853;25;675;692
1177;29246653;40;10;373
33080201;38363244;22;520;691
24713873;28950133;32;241;363
33338722;39321576;43;531;714
38683579;33769500;37;699;547
1388;401713;25;12;57
29302425;34274053;150;375;565
22822305;23213239;24;183;192
30022666;1388;35;408;12
40427933;1388;162;741;12
56106344;26858816;25;1027;309
34168005;42307767;22;559;792
58170807;29559271;22;1055;388
25153764;33393308;51;249;537
43215063;44759043;22;814;835
30315369;32041317;20;418;494
460389;48319873;22;58;905
24263942;37119411;21;232;665
30022666;59570143;31;408;1079
44759043;29559271;32;835;388
32439535;34274053;37;511;565
38683579;40167434;68;699;733
33393308;34168005;31;537;559
33338722;40167434;34;531;733
27725748;28772416;21;325;356
24098496;34116496;104;227;556
24098496;29369218;26;227;380
29534144;90730773;36;386;1301
32509740;34580489;25;512;581
20845272;4325149;24;170;82
33769500;29559271;60;547;388
30022666;38415798;55;408;693
34116496;40527789;28;556;744
28761941;31976785;21;354;491
12648877;34274053;22;125;565
1711;786;25;15;6
36184135;64392368;23;642;1122
36959676;38233726;21;659;689
29302425;36184135;69;375;642
39009769;46117626;37;706;865
31920990;38415798;20;487;693
29559271;34598021;28;388;582
69589815;94;44;1171;1
26555975;30315369;24;298;418
30022666;36959676;47;408;659
34168005;41538339;33;559;771
38683579;40020627;35;699;731
36166073;33118494;23;641;522
50409684;76477496;24;943;1222
1236;45382098;31;11;849
36184135;63731512;64;642;1119
40335272;90730773;22;738;1301
41437811;43879004;28;767;822
932;34168005;22;8;559
35486195;42092461;24;618;787
17655824;30159897;24;150;413
36166073;34215577;33;641;562
36164349;56106344;33;640;1027
34483558;40167434;58;576;733
26858816;30602036;29;309;433
1177;41437811;32;10;767
25336774;51016572;22;256;949
26555975;56106344;21;298;1027
29302425;36209322;23;375;644
57846937;26858816;36;1046;309
1388;20225241;22;12;165
91050183;103027469;24;1302;1364
25117353;41525215;37;247;770
30559917;34116496;25;431;556
37119411;48210134;21;665;902
69589815;25232578;23;1171;253
180554744;30022666;25;1544;408
29534144;64497138;30;386;1123
28950133;34384434;34;363;572
26555975;41890491;32;298;785
29302425;34483558;77;375;576
41437811;26307864;28;767;290
29302425;24565142;62;375;238
1388;36147615;25;12;639
41437811;346191;24;767;52
30022666;30559917;37;408;431
36166073;26776509;23;641;307
33769500;25346844;47;547;257
22798006;24713873;44;182;241
65960786;87389803;22;1137;1279
29302425;34543413;25;375;580
25557243;39500620;25;266;721
57846937;30666517;39;1046;437
33621085;36507793;28;544;648
27895931;30022666;52;330;408
103027469;23213239;22;1364;192
17655824;28122932;38;150;337
25421850;48210134;31;259;902
34168005;27797026;29;559;328
38683579;40567146;38;699;746
36775085;38415798;39;653;693
25346844;38834885;31;257;703
22822305;31516466;20;183;472
78019879;57846937;41;1238;1046
30022666;42092461;30;408;787
26555975;36507793;49;298;648
22798006;45960892;21;182;862
998490;34116496;32;61;556
40335272;56176916;20;738;1030
41437811;2158488;22;767;74
40498005;32194285;26;742;502
1388;72495085;27;12;1197
36164349;34215577;22;640;562
786;20845272;28;6;170
113071474;31480508;21;1404;470
36164349;24098496;20;640;227
22522055;22822305;25;175;183
26127512;34274053;45;283;565
36184135;25346844;26;642;257
29302425;32509740;59;375;512
33393308;36775085;40;537;653
1388;33621085;29;12;544
24098496;25276999;51;227;255
1388;38379853;30;12;692
1388;31969346;33;12;490
29534144;30315369;41;386;418
29302425;41053835;75;375;760
24098496;11283947;34;227;116
29246653;29686754;29;373;394
30525261;52537634;22;426;977
23611958;36775085;29;213;653
25003603;26555975;55;245;298
26555975;38683579;75;298;699
107497838;30022666;25;1379;408
38683579;28950133;30;699;363
28673372;34483558;26;353;576
31935454;95543604;30;488;1330
28950133;34137285;32;363;558
25421850;29302425;36;259;375
19799369;34215577;25;163;562
41538339;40167434;21;771;733
26750264;33393308;43;306;537
12648877;40167434;37;125;733
29534144;27797026;41;386;328
40427933;25205856;256;741;251
38683579;29246653;22;699;373
29534144;41041067;29;386;759
23213239;34298047;20;192;566
33393308;40167434;29;537;733
180554744;29559271;22;1544;388
63731512;75219675;22;1119;1212
27895931;31976785;27;330;491
32194285;40020627;35;502;731
24098496;24199209;20;227;230
57846937;460389;52;1046;58
25679656;38233726;20;269;689
25189523;26858816;21;250;309
43215063;48940689;26;814;915
32041317;33621085;26;494;544
24098496;1388;23;227;12
29302425;31636785;34;375;476
17655824;23626127;47;150;214
29559271;39281167;30;388;713
29246653;103027469;20;373;1364
23213239;48210134;22;192;902
1388;38834885;34;12;703
30022666;34116496;78;408;556
17655824;20845272;30;150;170
37119411;45770903;30;665;858
25336774;36507793;46;256;648
32194285;15755094;31;502;141
32509740;37119411;75;512;665
50409684;33769500;26;943;547
40886007;68171501;20;755;1157
23213239;29690457;25;192;396
65960786;38379853;23;1137;692
27895931;28477986;25;330;348
31480508;36184135;39;470;642
30022666;38818986;31;408;702
29690457;35349905;29;396;615
932;12742657;20;8;127
22741084;24098496;35;178;227
1177;30022666;86;10;408
17655824;40167434;28;150;733
17655824;30315369;20;150;418
57846937;29246653;41;1046;373
25153764;29559271;35;249;388
57846937;11982368;27;1046;120
73476;30315369;21;39;418
25153764;29348258;22;249;377
36166073;40167434;40;641;733
36166073;40020627;20;641;731
29302425;52537634;51;375;977
1711;1177;95;15;10
1388;29534144;39;12;386
25117353;36959676;27;247;659
1177;36959676;29;10;659
26750264;34598021;22;306;582
12648877;36047336;20;125;637
29246653;36959676;32;373;659
22741084;30022666;26;178;408
29559271;28122932;23;388;337
28950133;36047336;25;363;637
31969346;32041317;23;490;494
33769500;34199707;37;547;561
24098496;34274053;169;227;565
125004421;36507793;27;1431;648
460389;65960786;30;58;1137
30022666;33769500;54;408;547
29302425;51696572;20;375;963
11982368;26555975;53;120;298
28950133;32509740;39;363;512
113071474;34274053;22;1404;565
38683579;68171501;20;699;1157
43879004;48946342;25;822;916
34274053;36775085;53;565;653
26858816;90730773;23;309;1301
30022666;40335272;35;408;738
41437811;41807730;21;767;776
460389;36941068;28;58;658
29246653;45613675;24;373;853
43215063;29559271;33;814;388
78019879;26858816;22;1238;309
22798006;25346844;69;182;257
932;30666517;76;8;437
36164349;32194285;20;640;502
1388;33393308;30;12;537
26750264;36775085;34;306;653
20629724;23553134;66;168;210
48319873;34215577;28;905;562
35486195;46117626;28;618;865
17655824;23482909;29;150;206
24098496;45613675;47;227;853
41053835;45770903;28;760;858
29573241;30022666;50;389;408
41538339;44759043;28;771;835
69589815;30315369;23;1171;418
39009769;29559271;21;706;388
24713873;26307864;21;241;290
37119411;84793390;24;665;1268
460389;24713873;27;58;241
460389;27797026;33;58;328
31976785;36941068;26;491;658
57846937;37119411;89;1046;665
22798006;26307864;29;182;290
30022666;24086381;34;408;224
17655824;63731512;88;150;1119
36184135;37684434;47;642;675
22741624;56106344;22;179;1027
37119411;71960446;24;665;1190
29534144;35145657;39;386;604
22798006;34384434;46;182;572
34483558;29348258;21;576;377
12382740;30277672;31;123;417
1177;40335272;20;10;738
40498005;41538339;35;742;771
1388;90730773;20;12;1301
78019879;24713873;30;1238;241
30022666;28627911;23;408;352
36164349;29559271;27;640;388
25346844;20845272;30;257;170
26555975;11982368;98;298;120
65960786;23213239;38;1137;192
32194285;34199707;39;502;561
43215063;28950133;23;814;363
34199707;40167434;35;561;733
22798006;46117626;27;182;865
25117353;45770903;36;247;858
33769500;31480508;32;547;470
1388;25346844;21;12;257
50409684;1177;32;943;10
78019879;15755094;77;1238;141
28673372;30559917;34;353;431
36775085;40575907;38;653;747
32439535;36047336;21;511;637
29302425;35034571;28;375;595
36166073;34483558;29;641;576
23342771;33393308;23;200;537
33769500;36008740;20;547;634
32943546;52526415;23;519;976
34215577;34384434;52;562;572
25117353;38233726;27;247;689
25505149;37119411;21;264;665
29559271;31976785;104;388;491
1177;22822305;26;10;183
22798006;29246653;49;182;373
38379853;44759043;23;692;835
28477986;56106344;23;348;1027
22522055;30315369;27;175;418
41437811;27932995;31;767;333
41525215;45613675;24;770;853
25346844;30525261;37;257;426
78019879;40202469;70;1238;735
36184135;46117626;41;642;865
31976785;32370614;43;491;506
30022666;34483558;59;408;576
28950133;42092461;27;363;787
24098496;35486626;71;227;620
40567146;48319873;23;746;905
57846937;90730773;33;1046;1301
40167434;32194285;30;733;502
65960786;26307864;21;1137;290
460389;40567146;46;58;746
32194285;37119411;148;502;665
40553536;31480508;20;745;470
28477986;25346844;26;348;257
38683579;39009769;62;699;706
31976785;34483558;45;491;576
25346844;34215577;58;257;562
27895931;55662720;20;330;1024
113071474;29559271;34;1404;388
30022666;45960892;30;408;862
30666517;33393308;43;437;537
29246653;36164349;24;373;640
998490;37119411;26;61;665
36166073;32194285;88;641;502
17655824;34168005;33;150;559
36166073;47679753;25;641;896
17655824;24098496;51;150;227
29246653;38379853;29;373;692
34168005;34483558;74;559;576
33769500;46117626;22;547;865
30022666;31976785;76;408;491
932;786;54;8;6
39009769;38379853;23;706;692
25117353;35718846;28;247;628
29573241;31976785;25;389;491
25153764;29302425;22;249;375
38233726;41053835;25;689;760
30666517;84793390;26;437;1268
33621085;34116496;29;544;556
25346844;48940689;20;257;915
28477986;34215577;35;348;562
1177;46117626;21;10;865
29534144;25189523;20;386;250
37119411;39236729;27;665;712
108468;11982368;23;41;120
29573241;23213239;22;389;192
20629724;29302425;28;168;375
29559271;41807730;20;388;776
29534144;41774259;33;386;775
25421850;28673372;38;259;353
29686754;35486195;48;394;618
31976785;38379853;29;491;692
786;36147615;26;6;639
34305040;40167434;30;568;733
29534144;12382740;24;386;123
1177;57846937;38;10;1046
23553134;35349905;23;210;615
29614963;37119411;28;392;665
57846937;24098496;38;1046;227
29302425;24098496;182;375;227
26970810;32708863;25;310;516
25153764;29518065;26;249;385
29559271;34384434;58;388;572
36184135;32439535;24;642;511
43879004;48618580;22;822;912
38683579;52905059;51;699;982
12382740;31480508;43;123;470
41437811;28950133;46;767;363
25752703;35349905;27;272;615
73476;29559271;35;39;388
23213239;41041067;24;192;759
23213239;38233726;20;192;689
34199707;41053835;24;561;760
38683579;23626127;24;699;214
38379853;48618580;25;692;912
40167434;40886007;24;733;755
30022666;32370614;35;408;506
29559271;22522055;23;388;175
22741084;31976785;26;178;491
20225241;22822305;44;165;183
15365973;30666517;20;139;437
31480508;32370614;42;470;506
34168005;90730773;28;559;1301
57846937;112510789;24;1046;1401
29559271;35364891;22;388;616
78019879;34378493;20;1238;571
786;28950133;24;6;363
29559271;34215577;78;388;562
36184135;44759043;41;642;835
17655824;25276999;35;150;255
25346844;53782768;28;257;989
56106344;31480508;36;1027;470
34168005;35349905;34;559;615
25817269;34274053;36;275;565
22822305;33393308;53;183;537
32194285;32439535;60;502;511
33338722;41053835;32;531;760
41437811;19799369;22;767;163
41053835;42307767;29;760;792
36166073;24713873;24;641;241
29559271;28950133;57;388;363
36166073;29559271;43;641;388
26970810;34483558;33;310;576
43215063;30022666;31;814;408
25346844;39321576;25;257;714
65960786;33338722;24;1137;531
26555975;77947518;31;298;1234
41437811;28627911;26;767;352
24713873;33769500;24;241;547
25679656;33080201;21;269;520
30666517;40575907;23;437;747
29302425;30666517;40;375;437
69589815;1388;83;1171;12
41437811;45745333;20;767;856
32439535;46117626;24;511;865
26750264;29302425;51;306;375
29559271;40335272;26;388;738
22822305;90730773;23;183;1301
41538339;42307767;32;771;792
460389;36184135;33;58;642
32194285;34378493;29;502;571
31480508;108468;35;470;41
38683579;40498005;42;699;742
79863581;40167434;20;1251;733
932;22822305;57;8;183
1388;20845272;33;12;170
22798006;28761941;20;182;354
25153764;30328106;22;249;420
1177;28627911;42;10;352
78019879;36184135;40;1238;642
36184135;39728801;21;642;724
29686754;32439535;43;394;511
20845272;45938293;21;170;861
29534144;38228449;20;386;688
24565142;36184135;24;238;642
65960786;15755094;35;1137;141
26750264;30328106;21;306;420
1177;28477986;22;10;348
78019879;50409684;156;1238;943
34483558;48210134;36;576;902
34215577;26307864;27;562;290
38379853;90730773;45;692;1301
30022666;65960786;64;408;1137
29518065;36775085;28;385;653
25117353;90730773;44;247;1301
28122932;36507793;24;337;648
41053835;48210134;26;760;902
28950133;36184135;43;363;642
37119411;40567146;39;665;746
27895931;36959676;20;330;659
36164349;29302425;24;640;375
460389;23783750;36;58;219
35059398;36184135;25;597;642
31976785;25117353;50;491;247
24098496;26127512;104;227;283
40167434;35349905;33;733;615
29559271;36941068;40;388;658
29302425;30953300;20;375;448
2158488;30666517;20;74;437
58170807;36184135;21;1055;642
34483558;45770903;31;576;858
37119411;75881140;20;665;1216
40167434;23553134;22;733;210
34116496;63731512;85;556;1119
57846937;103027469;35;1046;1364
29302425;34137285;41;375;558
36959676;29559271;38;659;388
26127512;30559917;22;283;431
30022666;29302425;70;408;375
36184135;40020627;33;642;731
38683579;41437811;84;699;767
31976785;43772432;23;491;820
25679656;28673372;20;269;353
36775085;41827660;43;653;782
32041317;34116496;30;494;556
36047336;37119411;49;637;665
25117353;41041067;32;247;759
28673372;29348258;31;353;377
23626127;26127512;34;214;283
29302425;40167434;91;375;733
23148107;29435908;20;189;381
87153802;25232578;25;1277;253
1388;30666517;34;12;437
40567146;65960786;21;746;1137
22798006;34378493;23;182;571
25421850;38233726;28;259;689
33338722;25117353;21;531;247
12648877;28950133;31;125;363
1388;54530371;29;12;1003
17655824;37119411;101;150;665
36959676;26307864;23;659;290
29559271;27932995;20;388;333
34168005;41053835;41;559;760
36184135;48618580;39;642;912
23553134;30315369;54;210;418
2158488;34168005;21;74;559
29534144;23482909;67;386;206
26669118;39009769;20;303;706
29686754;34451036;21;394;575
22798006;30602036;34;182;433
36959676;27797026;30;659;328
12382740;41437811;36;123;767
25117353;20845272;25;247;170
24565142;37119411;79;238;665
29246653;45938293;22;373;861
12382740;45960892;23;123;862
26555975;22798006;32;298;182
57846937;12382740;60;1046;123
932;29534144;82;8;386
29302425;37119411;223;375;665
38683579;31935454;22;699;488
33769500;36941068;25;547;658
33769500;39236729;23;547;712
23213239;34274053;57;192;565
22822305;40575907;20;183;747
48319873;31480508;22;905;470
57846937;36941068;23;1046;658
26555975;34384434;24;298;572
460389;39236729;27;58;712
31752409;34274053;29;478;565
24098496;29534144;79;227;386
6136139;22741084;21;92;178
90730773;40167434;21;1301;733
24098496;26858816;42;227;309
34199707;45613675;23;561;853
20629724;16108331;20;168;142
29559271;90730773;64;388;1301
36184135;17655824;21;642;150
41437811;56106344;72;767;1027
30022666;26776509;24;408;307
460389;28477986;34;58;348
22798006;35486195;36;182;618
24098496;33080201;44;227;520
40553536;29559271;24;745;388
29690457;32194285;41;396;502
25189523;36147615;24;250;639
20845272;23553134;25;170;210
33769500;79863581;27;547;1251
29246653;36147615;32;373;639
36184135;24098496;26;642;227
26555975;32041317;57;298;494
36164349;30022666;33;640;408
2158488;11283947;26;74;116
90730773;31480508;23;1301;470
29559271;30277672;23;388;417
12382740;32194285;20;123;502
460389;38233726;24;58;689
24713873;37119411;61;241;665
34483558;37119411;77;576;665
50409684;26555975;72;943;298
36166073;36941068;21;641;658
932;20225241;57;8;165
30022666;34378493;20;408;571
29573241;56106344;26;389;1027
26127512;36147615;25;283;639
40498005;46117626;27;742;865
38683579;54530371;24;699;1003
29302425;17655824;104;375;150
34215577;43772432;27;562;820
1177;40498005;28;10;742
41437811;40567146;32;767;746
