VKGroup_1;VkGroup_2;Quantity
29725517;143106820;25
29302425;32370614;23
29445319;65464437;21
23464016;60397113;24
29559271;27725748;42
31963425;39009769;20
87153802;1672730;20
25421850;35238813;20
11982368;34274053;55
25205856;20225241;35
31480508;35915449;20
30666517;37008294;21
25205856;57354358;274
932;36928352;20
33393308;34215577;26
40202469;46117626;32
35595350;55404958;20
36164349;41437811;21
41437811;91933860;25
1177;4325149;57
40427933;67490365;25
94;30666517;37
11982368;41437811;26
63731512;78423275;96
25153764;53895352;24
35294456;40167434;22
22798006;42763042;25
78019879;32140813;36
37119411;46171629;30
29559271;31457299;21
1711;22741084;20
4325149;33338722;23
36184135;37086289;25
94;29246653;20
31480508;42968101;36
29534144;29573241;32
25421850;41525215;22
25205856;23626127;39
25232578;26555975;45
63731512;92337511;24
94;108468;21
22822305;24098496;39
38489;95656776;33
78019879;170488979;39
25346844;68995594;21
31516466;63731512;22
40202469;46868130;33
39321576;40575907;21
25205856;42811897;21
54530371;51126445;23
26750264;91050183;21
20629724;38624893;24
32708863;34274053;23
27797026;31935454;29
27797026;35285306;27
78019879;36147615;72
24098496;83515968;43
31308784;37119411;27
26610299;30022666;20
40202469;16466790;21
29534144;19524796;24
11982368;33415527;23
29686754;42307767;22
31480508;92583139;28
40427933;29573241;38
4325149;32041317;38
41437811;125004421;23
31480508;26127512;21
31976785;58942429;25
26750264;46252034;27
35486195;38683579;40
460389;25117353;43
30559917;33134232;20
30022666;26217154;43
460389;34199707;20
29534144;57969268;21
31805219;63731512;21
37008294;66036248;34
24098496;65960786;30
38489;31513532;23
24098496;35294456;47
38489;33393308;21
63731512;79042454;38
30210603;220177434;21
30022666;25336774;43
29534144;23626127;30
39281167;63731512;32
22822305;78019879;23
91933860;36507793;27
32615394;34483558;24
26555975;25570041;98
69589815;20813583;42
31480508;63731512;139
23626127;38683579;52
37948240;49866476;23
40202469;41883468;23
29534144;38834885;61
60397113;41680212;37
15755094;24713873;25
37119411;47206871;22
29684347;38683579;27
1672730;34274053;44
32041317;35294456;24
31480508;35145657;32
4829;34116496;23
34215577;48540538;33
31480508;25232578;33
33393308;17568841;21
30210603;23464016;37
29573241;17655824;20
25205856;34027381;33
23783750;31976785;20
78019879;120254617;35
29534144;92583139;20
73476;24098496;34
17379212;26356004;29
20629724;66036248;25
29686754;31963425;33
24098496;33291029;26
41041067;37119411;37
48539843;54566161;20
36184135;41437811;24
31428243;38683579;28
17655824;25189523;20
25205856;35294456;50
29559271;35486626;49
34274053;91050183;24
29302425;30975621;22
40202469;40335272;24
15755094;78423275;36
38489;69295870;50
40202469;33489538;29
26307864;35238813;21
41053835;41813928;25
1177;34483558;26
27797026;40020304;25
38233726;39009769;29
30525261;34274053;58
31480508;25346844;22
35068738;63731512;21
932;107824202;33
26307864;36184135;28
34580489;63731512;25
30022666;28866484;22
26555975;36775085;48
43215063;47679753;34
23626127;90730773;28
34483558;56106344;20
63731512;32194285;20
29573241;32268250;20
15755094;48210134;21
932;41813928;22
25205856;37773477;30
27797026;39009769;31
25205856;30559917;51
3551694;29725517;52
30022666;25679656;34
31976785;25346844;25
227;49866476;25
40498005;47679753;21
29534144;36338110;22
31817819;66036248;20
35232329;37086289;21
30022666;53845179;57
1711;29716377;27
27885374;60511457;21
41437811;48652426;25
34215577;23553134;21
29534144;53845179;77
44781847;56106344;21
78019879;24089576;20
24098496;24313746;20
25557243;30758352;23
30525261;28556858;24
31513532;40167434;23
15548215;33393308;36
25117353;32041317;27
25817269;36147615;24
50409684;40567146;21
38489;105169002;29
28261334;26112272;20
25205856;56106344;42
30328106;37119411;24
30525261;26750264;20
32615394;34274053;23
211437014;33393308;24
23213239;68995594;25
32041317;49866476;28
25421850;26217154;33
36166073;24098496;52
94;20629724;34
29686754;36775085;29
78019879;44447442;20
25205856;110880655;27
24098496;33134232;30
26112272;33393308;48
11614;37119411;21
31513532;38744784;21
15755094;25557243;24
50409684;153050613;37
26750264;33621085;21
40202469;354944;35
51254145;139105204;21
25679656;32615394;20
38489;31969346;22
29534144;161180646;35
29559271;29686754;39
78019879;44759043;55
28981879;34168005;31
24098496;44674375;30
29302425;40567146;36
30022666;121258913;21
17655824;25817269;37
34215577;40567146;37
27895931;47679753;24
36184135;58737741;38
26858816;27315475;33
29534144;27958051;20
40427933;19524796;148
34215577;39281167;22
29518065;36147615;24
25153764;30559917;25
39321576;76982440;24
35595350;42496831;27
30210603;28950133;22
30210603;59218056;49
2158488;63731512;23
33393308;37008294;35
40575907;65652356;25
159882;78019879;24
29302425;34384434;42
24089576;33118494;21
31480508;112510789;28
57846937;35294456;20
40202469;36868476;26
58060828;30748170;24
30022666;4100014;30
20629724;39500620;27
32615394;63731512;23
29559271;30559917;62
33538623;65652356;23
31516466;35349905;20
63731512;69745756;43
19542789;25205856;41
4325149;25276999;25
12382740;24421364;22
36147615;64980863;27
29534144;49866476;57
19542789;41680212;21
41437811;37495032;21
29302425;57876954;24
22741084;24565142;25
24098496;28938560;22
38683579;79138567;22
25189523;43879004;21
50409684;73476;21
31935454;54295855;32
50409684;184860963;21
4100014;76982440;27
32041317;56910814;31
19542789;28261334;28
29534144;40836944;26
22798006;22822305;32
26858816;37008294;25
78019879;31920990;40
25117353;29905631;30
23684028;25205856;28
29534144;92876084;28
25205856;25817269;40
25869828;37119411;27
25205856;6827569;24
1711;20845272;34
34215577;60397113;25
40427933;38683579;42
50409684;51189706;20
30022666;31076033;59
63731512;28;23
25205856;64952366;83
24098496;22741084;20
25205856;31017347;37
25117353;41437811;24
41053835;42092461;27
59336460;62236832;31
34215577;53782768;35
32194285;35486195;49
29302425;83515968;24
33874468;70493648;20
15548215;25205856;39
25205856;35169624;30
25336774;35486626;21
25117353;31976785;35
20845272;36775085;29
38683579;78423275;38
27060808;32194285;25
43772432;44759043;22
42968101;33874468;28
26307864;32509740;24
30022666;78423275;52
37119411;58712172;21
35385290;63442801;20
28;32194285;20
15755094;11982368;43
31805219;32194285;34
41437811;76477496;20
38683579;23170931;25
37119411;48618580;21
1672730;26112272;25
28950133;33874468;34
25117353;23553134;31
24098496;66687279;43
27725748;41437811;30
67580761;41437811;21
32194285;32509740;85
26555975;46560358;56
37119411;42496831;65
22798006;78019879;31
24089576;24098496;68
37119411;62236832;30
56106344;29302425;25
31480508;33080201;20
27725748;44759043;30
25421850;39009769;25
40202469;43322215;46
66687279;78423275;29
36184135;31805219;20
32194285;91050183;22
38489;36184135;67
25205856;34215577;93
24086381;7984081;28
29559271;25679656;24
27932995;78019879;22
33393308;30666517;30
30022666;39500620;34
26151903;43369725;28
28799949;32413198;21
29302425;39728801;23
34215577;35145657;41
49866476;41184973;22
31480508;11982368;26
25205856;24136539;22
31480508;70493648;27
40202469;7588671;65
28627911;31636785;22
34116496;63442801;21
1711;34483558;32
22798006;38834885;34
50409684;101982925;22
34215577;26127512;21
29534144;30210603;33
27098092;36507793;27
29686754;32375815;22
25205856;23995866;24
15755094;78019879;48
36184135;42541008;54
9693056;37119411;36
78019879;143830192;33
126522090;37119411;27
4325149;17568841;57
28673372;29559271;21
29302425;31969346;31
30559917;17655824;22
28950133;29905631;37
78019879;37633522;26
40427933;23213239;24
25205856;88139611;45
22822305;25817269;24
42072344;37119411;23
25557243;45432439;20
38834885;41437811;24
32342123;33415527;28
41437811;29690457;22
31976785;32131490;20
1711;31636785;22
63731512;78019879;86
25679656;26750264;20
65464437;27885374;39
40202469;143830192;32
34737049;37119411;26
24098496;31513532;54
24565142;28261334;32
33338722;33393308;25
41437811;49866476;36
32509740;35349905;23
34274053;25205856;31
27895931;38415798;21
26555975;39321576;25
30559917;44759043;23
1711;30022666;80
40202469;47696395;42
26555975;51254145;22
38489;10148531;22
786;460389;20
22798006;35145657;34
28950133;57846937;26
25189523;29178527;21
27932995;32943546;25
24098496;25435258;21
26555975;69275738;21
41053835;27725748;24
40427933;147286578;23
66687279;32041317;39
29559271;38462835;36
30525261;11982368;22
37119411;49388164;40
24089576;36184135;28
32194285;36775085;55
24089576;24713873;23
32194285;49439086;25
932;37119411;89
40202469;30558759;20
31805219;42811897;23
74404187;111557607;20
33415527;41171744;21
31976785;31076033;31
27725748;36692222;20
38489;56106344;25
38462835;45613675;25
94;54530371;27
38489;40412593;30
33393308;11283947;53
34215577;41525215;26
49962921;65652356;52
32194285;68995594;23
63731512;37119411;119
69589815;39664;74
22798006;25421850;33
25205856;148438786;21
25557243;55155418;20
31480508;79138567;36
26307864;35486596;20
3551694;30069880;21
32041317;35349905;26
78019879;35899505;28
91933860;179664673;22
20629724;25232578;35
12382740;25117353;25
28950133;31057217;21
22798006;30525261;45
40202469;172669214;55
32194285;29518065;23
932;60114472;23
40167434;36507793;26
37008294;65652356;23
29559271;40886007;42
38233726;40167434;32
34215577;37684434;20
24864761;33393308;30
25205856;32509740;51
25205856;73663447;24
786;20225241;24
3551694;63731512;37
33393308;25336774;24
25232578;46252034;26
15755094;24565142;54
31480508;38744784;23
1672730;28261334;35
17568841;37119411;39
1177;59570143;23
34215577;51254145;22
29534144;41813993;21
37119411;56292539;21
23684028;33489538;20
24089576;36775085;30
78019879;37887819;37
78019879;36775085;81
36507793;39236499;34
25346844;31478728;22
20845272;25232578;22
41437811;35294456;32
4325149;38683579;36
26750264;29348258;25
34116496;40167434;23
27725748;51189706;20
33874468;34215577;22
22942343;26970810;20
78019879;34274053;81
30022666;34889014;31
41437811;49388164;21
90730773;24098496;30
30525261;34215577;39
37119411;79042454;41
78019879;25533848;25
31480508;65652356;47
32194285;34168005;50
25205856;54218032;46
27917858;37119411;22
29559271;28981879;20
28477986;32509740;24
31976785;33621085;38
26750264;34215577;53
27932995;31480508;22
17655824;30022666;65
78019879;144260965;22
26112272;38415798;20
29302425;48940689;52
41437811;25205856;39
35294456;58737741;28
29690457;63731512;36
40427933;28950133;38
19524796;63731512;20
24098496;27725748;97
34274053;41890491;38
36184135;48210134;27
25205856;30092695;31
28761941;30022666;23
5880263;23626127;27
24098496;32342123;40
40202469;30367014;32
29559271;32509740;49
34274053;42307767;20
39009769;42541008;37
33393308;84793390;21
20845272;36507793;24
32041317;38683579;29
42763042;44759043;20
25232578;35349905;24
37119411;31935454;50
51254145;63731512;56
29534144;129368275;29
25205856;34305040;49
29534144;32370614;23
78019879;135395111;33
29559271;36959676;34
29534144;49962921;28
26127512;37119411;50
28950133;20845272;27
40202469;13457319;34
33769500;31513532;29
11283947;91933860;33
29302425;25346844;50
30210603;39321576;26
25205856;28799949;33
40202469;38379853;38
1711;33621085;22
40202469;30832581;24
29534144;55326998;25
29534144;23611958;35
25117353;11982368;30
30602036;20629724;20
25117353;38834885;36
40202469;40575907;28
4325149;30022666;62
24565142;34384434;25
25205856;47449440;39
87153802;24421364;23
31976785;35294456;33
30559917;41437811;21
31935454;41437811;24
28556858;34274053;34
211437014;63731512;21
78019879;31076033;34
37470251;41680212;31
31480508;24098496;61
30210603;41538339;22
15755094;17568841;48
37119411;132;25
94;68471405;70
60397113;50776724;32
28261334;32041317;44
211437014;78019879;23
29302425;22822305;24
40202469;31976785;35
78019879;40886007;63
25346844;29348258;28
27725748;29348258;21
25205856;20169232;20
63731512;20845272;28
57846937;44781847;23
4325149;26555975;32
12382740;36775802;37
29534144;262340;22
24098496;67580761;27
26555975;32169959;21
4829;63731512;28
56106344;65652356;31
37119411;932;21
460389;22822305;24
33769500;35983383;25
40202469;40694317;32
47206871;63731512;25
27932995;38744784;21
25205856;95814230;52
33489538;63731512;31
25346844;25752703;35
29686754;38683579;53
25117353;35285306;46
5880263;31805219;21
37119411;40527789;31
30525261;35486626;27
25153764;35595350;21
44759043;25346844;23
40886007;78019879;38
26776509;17655824;20
27797026;41890491;21
23626127;25817269;28
78019879;60643309;21
3118237;53369321;20
25421850;41538339;20
35068738;74404187;21
40202469;43879004;35
25232578;41813928;28
40202469;193450705;39
4325149;78543917;23
29534144;998490;33
32194285;43215063;21
37119411;53782768;52
33874468;36147615;37
32194285;23626127;22
125004421;132147085;22
32041317;37119411;89
36775085;66036248;21
24565142;32943546;26
38489;37271438;22
4325149;38415798;51
27797026;31076033;20
24089576;35486195;22
30022666;31112617;25
31976785;27725748;21
41827660;63731512;28
28556858;30559917;39
33393308;1672730;22
60114472;35349905;22
4325149;60114472;30
78019879;55821382;28
40567146;52537634;20
29534144;22884714;21
33769500;34305040;27
41437811;33489538;20
29302425;33134232;36
27797026;36047336;35
30936477;32939817;22
31976785;36507793;51
41437811;26127512;29
32370614;34305040;20
32194285;20845272;24
28587219;39321576;21
23213239;24421364;27
15548215;32943546;24
4325149;26841281;25
35294456;37119411;71
34215577;29559271;39
29534144;11982368;79
78019879;91989663;33
34168005;37684434;23
108468;24565142;49
48210134;29559271;20
40202469;3551694;198
25421850;41883468;26
108468;25557243;31
33393308;54295855;32
27932995;35349905;31
41437811;87389803;36
25232578;70034991;23
24098496;35915449;27
11982368;17568841;39
932;32041317;39
25205856;30738633;21
31545597;41437811;28
23626127;27797026;28
26307864;63731512;35
4325149;19542789;21
78019879;51126445;40
22798006;35113021;29
23213239;49439086;21
24098496;57876954;21
25205856;67490365;26
31480508;50409684;43
30210603;11401286;29
23148107;26858816;24
28261334;63731512;56
63442801;63731512;25
24098496;41774259;31
51345945;34274053;22
38379853;43772432;21
1177;27725748;38
41437811;50348171;30
46252034;91933860;24
24098496;34486229;34
52537634;76982440;25
25205856;34662672;21
65464437;38683579;26
28950133;31976785;35
1980;49290676;20
32194285;42763042;28
27315475;56106344;23
31480508;33353770;21
40202469;47679753;24
15548215;63731512;27
32169030;37119411;28
27797026;59570143;20
31976785;45938293;41
23213239;31516466;24
24098496;30315369;26
15755094;63731512;83
25205856;25153764;103
29246653;29534144;25
33393308;43921957;23
29559271;58737741;68
29534144;47696395;27
932;23637723;29
29178527;38683579;21
63731512;41813928;29
31636785;31935454;20
30022666;37752959;21
44759043;26750264;30
78019879;121258913;28
24713873;30559917;22
31513532;36047336;26
65464437;31480508;31
36959676;52537634;22
11982368;29302425;34
34274053;109198561;27
60114472;91933860;22
29302425;34298047;38
29302425;41525215;39
15755094;49388164;32
108468;39321576;28
50409684;68995594;34
460389;51189706;23
24098496;34027381;20
460389;33393308;22
41437811;79138567;29
24098496;34137285;30
34116496;41813928;29
37119411;70228347;25
30210603;1743189;58
30210603;17064412;29
37119411;37752959;34
29559271;36692222;23
26858816;34483558;27
29534144;36648726;24
22798006;49439086;32
31969346;33393308;21
23626127;24396213;21
24098496;28;32
94;23553134;24
25205856;33338722;44
29686754;33874468;20
40202469;40926256;21
22798006;34612773;20
30022666;36775802;56
44759043;49597365;21
58060828;60511457;24
34116496;34215577;29
36338110;63731512;20
25205856;30767675;33
22798006;29534144;37
43215063;36147615;20
932;111557607;133
26858816;36775802;30
24606912;38664418;25
37008294;79138567;20
15755094;53895352;29
26750264;31547740;20
31976785;32041317;57
91933860;16466790;20
3551694;37470251;44
40202469;11401286;48
35145657;63731512;22
28981879;29559271;23
28673372;34168005;24
43879004;63731512;22
