id;name;is_main_group;sub_quantity;university_id;MGU_quantity;MIFI_quantity;SECH_quantity;MEI_quantity;MGIMO_quantity;HSE_quantity;PNIPU_quantity;MIREA_quantity;MTUSI_quantity;MAI_quantity;PGNIU_quantity;RUDN_quantity;ITMO_quantity;REU_quantity;MGTU_quantity;MFTI_quantity;open_sub_quantity;university;is_main_group_int
129331635;Физтех.Радио;f;23;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;20;23;;0
71772984;Активный Гражданин;f;75;;13;4;2;5;1;5;0;3;4;15;0;6;0;7;9;1;75;;0
34612773;Дизайн / интерьер / стиль  -  SmashDesign;f;99;;9;1;3;1;7;13;9;3;1;6;9;15;7;8;6;1;99;;0
44968251;БЕСИТ;f;40;-1;4;1;0;1;1;3;3;0;0;4;5;4;4;9;1;0;40;Не связана;0
52171320;Joan Cornella;f;53;-1;7;2;1;6;3;7;2;4;2;2;2;1;3;1;9;1;53;Не связана;0
65441032;IB Club FA;f;25;;2;0;0;0;3;16;0;0;0;0;0;0;0;1;3;0;25;;0
68022762;FinExecutive #1 in finance jobs;f;59;;7;0;0;1;10;28;0;0;0;2;1;0;0;3;2;5;59;;0
88042767;Блог Александра Иванова: инвестиции с умом;f;29;;2;0;0;0;0;12;2;0;0;0;0;1;4;2;1;5;29;;0
58656979;Первый Вегетарианский;f;77;;8;2;3;2;1;4;8;0;0;2;19;7;4;9;5;3;77;;0
71347359;Винзавод | Центр современного искусства;f;52;;8;3;0;1;1;8;1;2;2;2;3;7;0;10;2;2;52;;0
16108331;Программирование ITmozg:;f;75;;4;5;0;5;2;4;2;3;5;5;4;1;11;2;14;8;75;;0
24613343;One Million Scarlet Roses;f;73;;6;0;4;1;15;3;3;1;1;1;3;11;1;21;2;0;73;;0
34486229;Women's Secrets;f;124;;3;6;3;3;8;8;17;3;3;3;16;22;3;20;6;0;124;;0
34483558;Smart Money | Бизнес журнал;f;259;;8;10;5;1;16;25;30;14;12;11;31;32;13;22;18;11;259;;0
24263942;Сергей Есенин;f;100;;14;2;9;2;10;9;2;3;1;8;8;8;2;12;8;2;100;;0
31041444;Срочно и точно;f;71;;3;2;4;3;8;4;7;0;1;2;8;12;3;10;3;1;71;;0
41485889;Apple blog;f;70;-1;7;3;1;4;6;7;3;5;3;9;4;3;1;6;8;0;70;Не связана;0
27653829;Лучшие притчи всех времен и народов;f;41;-1;6;0;0;2;2;4;2;2;1;1;7;5;2;5;2;0;41;Не связана;0
180554744;Я ★ КИНОМАН | Фильмы, сериалы, кино 2024;f;90;;6;2;1;5;2;4;4;4;9;3;8;15;6;13;6;2;90;;0
79863581;Фильмы, основанные на реальных событиях;f;155;;10;2;3;10;14;13;15;2;7;10;11;17;11;19;9;2;155;;0
5041614;MOVIES IN ENGLISH\ФИЛЬМЫ И СЕРИАЛЫ НА АНГЛИЙСКОМ;f;42;;4;0;1;0;3;12;2;1;0;0;2;5;0;7;0;5;42;;0
72263219;Магистратура МФТИ;f;28;297;3;1;0;0;0;0;1;0;0;0;0;0;2;0;2;19;28;МФТИ (Физтех);0
27532326;Великие стихи Великих поэтов;f;125;;9;5;4;5;5;7;13;5;2;4;21;20;1;15;8;1;125;;0
75331219;Virtus.pro;f;48;;4;3;1;6;1;4;0;1;2;9;3;1;1;0;10;2;48;;0
135756433;Сомнительные поводы для гордости медика;f;44;;2;0;39;0;0;0;0;0;0;0;1;2;0;0;0;0;44;;0
85624044;Москва Меняется;f;41;-1;5;1;1;2;3;7;1;3;1;3;0;5;0;4;2;3;41;Не связана;0
31308784;Timepad;f;76;;7;1;0;2;6;22;5;3;1;2;0;6;0;10;9;2;76;;0
32939817;Женский дневник;f;105;;6;1;3;3;4;8;15;3;4;5;19;17;3;11;3;0;105;;0
33382046;О женском...;f;49;;2;1;1;3;3;2;4;1;0;3;12;7;1;8;0;1;49;;0
127661835;Бумажный кораблик;f;54;-1;7;1;4;7;2;2;1;4;1;5;1;6;2;1;8;2;54;Не связана;0
68047195;ALFA FUTURE PEOPLE;f;52;;4;1;0;1;1;15;4;0;1;5;5;2;0;4;7;2;52;;0
78925379;Работа для переводчиков гидов стендистов моделей;f;43;;8;0;0;0;10;7;0;0;0;0;0;16;0;0;2;0;43;;0
22079806;Официальные страницы ВКонтакте;f;84;-1;8;2;2;4;4;7;7;6;3;4;9;6;9;6;5;2;84;Не связана;0
31990499;Политехнический музей;f;54;-1;9;4;0;3;3;6;1;0;3;3;3;2;2;2;5;8;54;Не связана;0
128692347;Цитаты преподавателей МФТИ;f;38;297;3;1;0;0;0;1;0;0;0;1;0;1;0;0;1;30;38;МФТИ (Физтех);0
33120664;Студент Инженер;f;88;;1;6;0;14;0;1;4;5;2;16;2;3;2;0;31;1;88;;0
120688893;Владимир Сурдин - каждый день!;f;21;-1;7;0;0;1;0;0;1;1;1;4;0;0;1;1;2;2;21;Не связана;0
60098643;Культурный физтех;f;60;;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;57;60;;0
194022878;СБП. Система Быстрых Платежей;f;45;-1;2;2;1;1;0;0;5;2;2;9;5;4;2;1;5;4;45;Не связана;0
44409353;World of Warcraft;f;70;;7;5;2;5;2;4;2;10;3;6;1;6;4;2;9;2;70;;0
165838780;Хахаски;f;103;;11;7;2;2;1;6;8;7;9;9;8;8;8;5;9;3;103;;0
50189302;VHS Video;f;52;;2;1;0;3;1;6;0;1;1;10;3;5;3;5;11;0;52;;0
151288610;Пермь 24/7;f;74;;1;0;0;0;0;0;37;0;0;0;36;0;0;0;0;0;74;;0
35154753;Пермский академический Театр-Театр;f;150;;1;0;0;0;0;0;48;0;0;1;100;0;0;0;0;0;150;;0
26599838;LIFESTYLE'R;f;50;;3;4;1;1;3;8;0;4;1;0;3;5;1;10;5;1;50;;0
24313746;По Фрейду;f;108;;5;0;5;4;3;7;20;4;1;6;13;14;6;13;4;3;108;;0
64628087;Удачные Кадры | Фотографии и фотографы;f;71;;4;4;3;5;5;2;9;4;2;4;8;11;1;3;5;1;71;;0
103966263;Московское образование;f;23;-1;9;1;0;1;3;2;0;0;0;4;1;1;0;1;0;0;23;Не связана;0
43184340;Ах Астахова;f;80;;6;1;4;1;2;9;9;4;0;1;15;13;3;7;3;2;80;;0
37911280;Эзотерика;f;124;;5;1;0;4;3;6;18;5;6;8;14;19;6;22;4;3;124;;0
54343520;Психология Души;f;77;;2;1;0;3;5;0;9;1;3;8;13;11;3;13;2;3;77;;0
94804410;MedMedia Channel;f;26;;3;2;16;0;0;0;0;0;0;0;0;3;0;0;2;0;26;;0
136547353;Медицинская библиотека;f;26;;3;2;18;0;0;0;0;0;0;0;1;1;0;0;1;0;26;;0
22935907;Путевка! Распродажа туров;f;42;;2;1;1;0;1;1;2;2;1;2;1;2;21;2;2;1;42;;0
35642103;Студент-физик;f;44;;6;7;0;8;1;0;0;0;1;1;2;0;0;0;7;11;44;;0
29604206;Дореволюціонный Совѣтчикъ;f;65;-1;9;1;1;2;6;7;6;2;0;2;5;3;6;4;3;8;65;Не связана;0
54683887;Подслушано РЭУ им. Плеханова;f;78;326;4;1;0;1;0;4;0;0;0;0;0;0;0;66;2;0;78;РЭУ им. Г. В. Плеханова;0
208420;Бал МГИМО | MGIMO Ball;f;42;236;6;1;0;0;28;2;0;0;0;1;0;1;0;1;2;0;42;МГИМО МИД России;0
47696395;Из Куеды | Блог Аяза Шабутдинова;f;178;;9;3;0;5;5;22;26;4;9;6;35;13;9;13;11;8;178;;0
50871181;Гистология;f;20;;3;1;14;0;0;1;0;0;0;0;0;1;0;0;0;0;20;;0
204915679;Москва. Главное!;f;102;;4;8;8;7;8;8;2;1;8;9;1;14;0;15;4;5;102;;0
53916844;Desport | Деспорт;f;61;;3;1;3;1;0;5;12;2;2;7;16;2;1;1;3;2;61;;0
62236832;4Стороны;f;58;;1;1;0;1;0;1;1;0;0;2;0;0;0;0;51;0;58;;0
33685562;Фото - история | Photo-History;f;59;;7;1;0;3;6;11;0;0;1;5;8;4;4;3;2;4;59;;0
42107833;Фильмы на немецком языке / Filme auf Deutsch;f;42;;10;1;0;1;6;6;2;0;1;0;1;4;1;3;5;1;42;;0
219528359;Ольга Малащенко;f;54;-1;5;2;1;2;1;2;6;3;0;9;5;4;4;3;6;1;54;Не связана;0
17708;ФРКТ МФТИ;f;78;297;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;73;78;МФТИ (Физтех);0
45690159;Студенческий спортивный клуб МФТИ;f;31;297;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;29;31;МФТИ (Физтех);0
73965718;Физтех.Сегодня;f;95;;2;2;0;2;0;1;0;0;0;0;0;0;0;0;1;87;95;;0
28261265;FUN;f;73;;4;2;2;4;5;3;5;6;2;10;4;8;3;6;6;3;73;;0
30532220;СМС приколы :D;f;76;;6;1;3;2;3;4;8;8;2;11;4;6;4;5;9;0;76;;0
35364891;Смотри, что я узнал;f;75;;6;1;2;4;3;2;7;5;3;8;5;9;2;7;10;1;75;;0
17379212;Дни физтеха;f;59;;2;1;0;1;1;1;0;0;0;1;0;0;0;0;0;52;59;;0
57969268;Подслушано МГИМО;f;108;236;4;0;1;0;102;1;0;0;0;0;0;0;0;0;0;0;108;МГИМО МИД России;0
158818503;MGIMO OVERHEARD;f;27;;1;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;27;;0
25003603;Студенческий союз МГИМО МИД России;f;95;236;2;1;0;1;87;1;1;0;0;1;1;0;0;0;0;0;95;МГИМО МИД России;0
95814230;CFA preparation club;f;41;;4;0;0;0;4;21;0;0;0;0;0;0;1;4;4;3;41;;0
110880655;Монеточка;f;42;;6;1;0;1;1;12;4;1;0;4;0;3;1;2;3;3;42;;0
36200261;ЭТУ СТРАНУ НЕ ПОБЕДИТЬ!!!;f;87;;4;5;1;3;4;6;9;2;5;8;10;7;4;8;10;1;87;;0
12742657;НИЯУ МИФИ;f;68;269;1;65;0;0;0;0;0;1;0;1;0;0;0;0;0;0;68;НИЯУ МИФИ;0
54277047;Студенческое научное общество НИЯУ МИФИ;f;22;269;1;19;0;0;0;0;0;0;0;1;0;0;0;0;1;0;22;НИЯУ МИФИ;0
142251832;ЛаПлаз НИЯУ МИФИ;f;23;269;1;20;0;0;0;0;0;0;0;0;0;1;0;0;0;1;23;НИЯУ МИФИ;0
32643806;Лекторий МФТИ;f;47;297;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;43;47;МФТИ (Физтех);0
118516337;Моя карьера;f;28;;11;0;1;0;1;5;0;1;0;1;0;3;0;0;3;2;28;;0
90634038;NVIDIA;f;48;;4;3;1;3;1;1;3;7;3;11;1;3;1;2;1;3;48;;0
15290342;HSE Case Club;f;22;-1;2;0;0;0;1;8;0;0;0;0;0;0;1;2;2;6;22;Не связана;0
42706552;The Village;f;55;;4;0;0;0;3;24;1;1;0;0;3;3;3;5;2;6;55;;0
19008613;Московская биржа;f;78;;9;5;0;5;9;20;1;0;4;1;6;1;2;5;8;2;78;;0
56292539;КАСТИНГИ МОДЕЛИ;f;43;-1;4;2;2;4;1;4;0;1;1;4;0;6;2;5;7;0;43;Не связана;0
26669118;Красиво сказано . . .;f;59;;2;0;2;2;2;0;11;1;0;6;9;7;3;12;2;0;59;;0
39222216;ИСКУССТВО ЖИТЬ;f;72;;4;2;1;2;7;3;5;2;6;3;14;6;4;11;1;1;72;;0
6359845;MANIZHA;f;30;;3;1;0;0;4;12;0;0;0;0;2;2;1;3;1;1;30;;0
31280477;•Давай Мечтать• здесь начинается творчество;f;34;;1;0;0;1;0;0;0;0;0;0;0;0;0;32;0;0;34;;0
41589556;Сериалы | Фильмы | Аниме | HD | aMovies24.su;f;63;;6;3;2;2;11;12;4;1;1;3;2;8;0;4;2;2;63;;0
60441836;Настоящий Детектив † True Detective;f;41;;2;2;0;1;5;10;2;1;0;2;4;2;2;1;3;4;41;;0
28845160;Time Out Москва;f;51;;4;1;1;2;5;13;0;1;0;0;1;9;1;8;1;4;51;;0
33608666;Маркетинг Реклама Бизнес;f;62;;5;2;1;0;4;14;6;0;0;3;6;7;1;7;4;2;62;;0
26308255;#так;f;29;;2;0;0;1;6;10;0;1;1;0;3;2;1;1;0;1;29;;0
33704958;Клуб Коммерсантов;f;60;;3;1;0;1;2;3;4;1;2;3;10;7;2;12;4;5;60;;0
40018862;Точка доступа к маркетингу;f;99;;3;3;1;1;5;15;14;2;2;3;14;7;7;10;4;8;99;;0
76256400;Бесплатная Москва;f;36;-1;1;0;0;4;4;5;0;1;0;3;0;4;0;4;8;2;36;Не связана;0
35232329;Клуб Молодых Мам (КММ);f;91;;2;2;2;1;3;6;18;5;5;1;17;11;1;14;1;2;91;;0
34027381;I♥Languages|Английский язык и не только|English;f;45;;3;0;0;0;3;13;5;0;0;0;9;5;1;5;0;1;45;;0
49266632;Комедии;f;39;-1;3;0;2;3;2;4;1;1;0;6;3;2;1;8;3;0;39;Не связана;0
58636773;Подслушано в РУДН;f;72;338;2;0;0;0;0;1;0;0;0;0;0;69;0;0;0;0;72;РУДН;0
23602078;НОЧНОЙ ПОКАЗ;f;55;;4;0;0;3;6;10;0;1;3;0;0;6;0;10;4;8;55;;0
126522090;Наука и Техника;f;118;;4;1;3;4;1;7;7;8;10;12;9;17;11;5;13;6;118;;0
1236;Студенческий союз МИРЭА;f;111;1187585;2;1;0;1;4;0;0;101;0;1;0;0;0;1;0;0;111;РТУ МИРЭА;0
42869722;Студенту РТУ МИРЭА;f;27;1187585;1;1;0;1;0;0;0;23;0;0;0;0;0;0;1;0;27;РТУ МИРЭА;0
401713;Педагогический отряд «Атмосфера»;f;22;;2;1;0;1;2;2;0;11;0;0;0;0;0;2;1;0;22;;0
3477;Институт искусственного интеллекта;f;37;;1;0;0;0;1;0;0;35;0;0;0;0;0;0;0;0;37;;0
56910779;9Geeky;f;36;;2;3;1;1;2;7;0;3;0;1;2;2;0;0;10;2;36;;0
30984094;Типичный Долгопрудный;f;43;;3;1;0;0;0;0;0;1;2;5;0;1;0;2;2;26;43;;0
55326998;9GIF;f;47;;2;1;1;2;5;8;0;3;0;1;2;4;0;3;13;2;47;;0
57847114;Подслушано на Физтехе;f;62;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60;62;;0
5669254;Профком обучающихся Сеченовского Университета;f;74;215;1;1;71;0;0;0;0;0;0;1;0;0;0;0;0;0;74;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
31188434;Центр поддержки волонтерского движения МГИМО;f;40;236;3;0;0;0;28;4;0;0;0;0;1;2;0;1;1;0;40;МГИМО МИД России;0
9693056;Радио ENERGY (NRJ);f;127;;7;4;4;9;3;7;12;7;4;12;12;19;4;12;6;5;127;;0
23964485;News 24;f;79;;3;3;0;4;9;10;4;5;0;4;2;10;2;17;4;2;79;;0
25505149;L'amour de Soi;f;77;;3;0;1;3;9;2;8;3;3;3;8;16;1;14;3;0;77;;0
27477976;Правильное питание;f;62;;4;1;3;2;2;7;10;0;1;4;15;7;0;4;2;0;62;;0
126246699;Зелёная Вышка;f;31;;3;0;0;0;2;22;0;0;0;1;0;0;0;1;1;1;31;;0
76974318;"СОСЛ МЭИ ""Алушта""";f;39;304;1;0;0;22;2;0;0;0;0;2;0;0;0;0;12;0;39;НИУ МЭИ;0
47610608;Мода;f;55;;2;2;2;1;4;6;11;0;1;3;4;9;1;7;0;2;55;;0
25882042;Правительство Санкт-Петербурга;f;46;;3;0;0;0;2;1;1;0;0;0;3;1;33;1;1;0;46;;0
46172262;COUB;f;121;;5;3;1;4;6;20;4;3;4;14;6;9;5;8;19;10;121;;0
30758352;Озвучки Rumble;f;51;-1;2;4;0;9;0;4;4;4;4;0;1;3;2;3;6;5;51;Не связана;0
30825867;Start Fellows;f;42;;4;2;0;0;2;11;2;2;0;1;0;2;7;0;3;6;42;;0
36618389;Девичье Царство;f;45;-1;2;0;3;1;5;3;5;2;1;1;4;9;2;5;1;1;45;Не связана;0
35684707;Intelligent design;f;39;;3;2;0;2;0;12;4;0;0;1;4;0;3;2;6;0;39;;0
129374008;Поясни за мед;f;36;;2;0;33;0;0;0;0;0;0;0;0;1;0;0;0;0;36;;0
79123098;Новости медицины;f;20;;2;0;13;0;0;0;0;0;0;0;0;5;0;0;0;0;20;;0
11759810;OECONOMICUS - Экономический клуб МГИМО;f;33;236;3;0;0;0;25;4;0;0;0;0;0;0;0;1;0;0;33;МГИМО МИД России;0
33113779;МКИ (студсовет МФТИ);f;70;297;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;67;70;МФТИ (Физтех);0
491;Comedy Club;f;81;-1;2;1;0;5;3;6;9;9;8;9;5;8;5;9;0;2;81;Не связана;0
17760452;Snob;f;38;-1;3;2;1;1;6;7;2;1;0;1;4;3;1;2;2;2;38;Не связана;0
56895249;"Турклуб ""Страна Ветров""";f;41;;2;0;0;0;2;0;13;0;0;0;20;1;0;0;2;1;41;;0
20537665;Роем!;f;53;;4;0;0;2;1;15;5;3;0;1;3;1;7;2;4;5;53;;0
23730054;PRUFFI FRIENDS;f;35;-1;5;1;0;1;4;9;3;1;1;1;1;1;1;3;0;3;35;Не связана;0
153368985;ферст москоу стейт медикал университи оф мемес;f;34;;1;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;34;;0
161054010;близмедицины;f;24;;1;0;21;0;1;0;0;0;0;0;0;1;0;0;0;0;24;;0
34498598;ВОС;f;62;;2;1;1;0;9;26;4;0;0;3;3;5;3;2;2;1;62;;0
41450004;mimi KIDS;f;42;;2;0;3;3;2;2;3;0;1;2;7;10;0;6;1;0;42;;0
40586683;Тренерский Блог;f;71;;2;1;2;2;4;4;10;2;1;2;19;10;2;5;5;0;71;;0
40926256;Big Trade. Клуб мам;f;52;;1;1;0;2;2;2;14;2;2;2;15;2;0;4;0;3;52;;0
20249656;МАМА™;f;73;;1;0;1;0;2;4;19;5;1;5;14;6;0;9;4;2;73;;0
37086289;Для мам;f;71;;3;1;1;0;1;0;22;4;3;1;18;5;3;6;1;2;71;;0
88954528;Like Центр | Лайк Центр;f;49;;6;1;0;0;0;9;13;1;1;2;3;4;1;4;4;0;49;;0
59240455;Подслушано МИФИ;f;41;269;2;37;0;1;0;0;0;1;0;0;0;0;0;0;0;0;41;НИЯУ МИФИ;0
85934227;ISN HSE Moscow;f;20;;1;0;0;0;1;17;0;0;0;0;0;0;0;1;0;0;20;;0
6507719;Теория Большого Взрыва | по версии Кураж-Бамбей;f;58;-1;1;2;1;2;0;4;3;2;4;7;2;7;6;4;6;7;58;Не связана;0
2237;МАИ;f;77;219;1;0;0;0;0;0;0;0;0;75;0;0;0;0;1;0;77;МАИ;0
58942429;Маёвник;f;129;;1;0;0;1;0;0;0;2;0;125;0;0;0;0;0;0;129;;0
28202415;Ярмарка Мастеров — Livemaster;f;77;;6;2;1;4;0;2;8;2;3;12;9;4;3;10;7;4;77;;0
57143976;Подслушано РТУ МИРЭА (МТУ);f;37;1187585;1;0;1;0;1;0;0;30;0;1;0;0;0;0;3;0;37;РТУ МИРЭА;0
62739999;Подслушано в РУДН;f;67;338;2;0;0;1;1;0;0;1;0;0;0;62;0;0;0;0;67;РУДН;0
59336460;Подслушано МГТУ им. Баумана;f;160;250;1;1;0;0;0;0;0;2;0;0;0;1;0;0;155;0;160;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
58771215;ПВМ;f;96;;1;0;0;90;0;0;0;1;0;0;0;1;0;0;3;0;96;;0
26151903;Волонтерский центр Сеченовского университета;f;51;215;2;1;46;0;0;0;0;0;0;0;0;2;0;0;0;0;51;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
13175316;Клуб «Мировая энергетическая политика» НСО МГИМО;f;26;236;1;2;0;1;20;2;0;0;0;0;0;0;0;0;0;0;26;МГИМО МИД России;0
30513532;Говорит НИУ ВШЭ СПБ;f;77;128;1;0;0;0;1;69;0;0;0;0;3;0;0;0;0;3;77;НИУ ВШЭ (ГУ-ВШЭ);0
47118092;Кулинарное искусство;f;73;;3;0;5;2;6;2;11;4;1;3;6;10;6;8;5;1;73;;0
51511917;tokyo vibe;f;39;;1;0;1;0;4;12;0;2;1;3;1;2;0;5;2;5;39;;0
70195147;EconomFest - День рождения Факультета Экономики;f;22;;1;0;0;0;0;20;0;0;0;0;0;0;0;1;0;0;22;;0
104586508;Плохие идеи для рисёча;f;21;;2;0;0;0;4;12;0;0;0;1;0;0;0;0;1;1;21;;0
56133728;ВЕДОМОСТИ. HR. КАРЬЕРА;f;25;;2;0;0;0;1;12;1;0;0;0;0;1;0;4;1;3;25;;0
69843850;entry;f;50;;3;0;0;0;5;36;0;0;0;0;0;1;0;1;3;1;50;;0
41002749;Идеи для дачи;f;110;;2;4;3;4;2;0;17;5;5;15;22;8;7;7;6;3;110;;0
871;МГИМО;f;38;236;2;1;0;0;32;1;0;0;0;0;0;0;1;1;0;0;38;МГИМО МИД России;0
30748170;Сеченовское Научное Общество им. Н.И. Пирогова;f;71;215;1;2;65;0;0;0;0;1;0;0;0;1;0;0;0;1;71;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
5608057;Родители и педагоги! Наши дети;f;56;;2;0;0;0;0;1;14;4;2;3;18;3;3;2;1;3;56;;0
30865126;Типичный МГИМО;f;105;236;1;0;0;1;102;0;0;0;0;1;0;0;0;0;0;0;105;МГИМО МИД России;0
36810750;Эстеты МГИМО;f;29;236;1;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;29;МГИМО МИД России;0
73578707;Справочная МГИМО;f;40;236;1;0;0;0;38;0;0;0;0;0;0;0;0;1;0;0;40;МГИМО МИД России;0
80799548;Цитатник МГИМО;f;52;236;2;0;0;0;47;0;0;0;0;0;0;1;0;2;0;0;52;МГИМО МИД России;0
120075170;Пермь. Главное!;f;65;;1;0;0;0;0;0;33;0;1;1;28;0;0;0;0;1;65;;0
43965091;Отдел НИРС МАИ;f;30;219;1;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;30;МАИ;0
118304034;AliExpress для мужиков;f;65;-1;3;3;0;7;0;3;4;4;5;7;5;6;4;3;6;5;65;Не связана;0
34425732;"Скалолазный центр ""BIGWALL""";f;41;;2;0;1;3;0;4;1;3;0;3;1;2;2;2;6;11;41;;0
14899079;Adindex.ru;f;88;;4;2;0;2;10;26;3;3;4;4;5;11;1;8;1;4;88;;0
31817819;HSR;f;52;;1;0;1;0;0;45;0;0;0;0;1;0;0;0;1;3;52;;0
58807130;Подслушано в МТУСИ;f;22;293;1;0;0;1;0;1;0;0;19;0;0;0;0;0;0;0;22;МТУСИ;0
58096569;International Club MGIMO;f;25;;2;0;0;0;22;0;0;0;0;0;0;0;0;1;0;0;25;;0
39236499;Частное сообщество;f;84;;18;1;0;2;8;28;1;1;0;2;6;4;4;3;2;4;84;;0
26085;ФОПФ МФТИ;f;35;297;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;33;35;МФТИ (Физтех);0
30654419;Высшая школа урбанистики (ВШУ) | ФГРР;f;23;;3;1;0;0;1;17;0;0;0;0;1;0;0;0;0;0;23;;0
75185464;Мем дивижн;f;74;;4;1;0;3;10;16;1;2;1;4;8;2;4;8;7;3;74;;0
75104505;Зайка Развивайка;f;76;;2;1;1;1;1;3;22;1;0;5;19;8;2;7;2;1;76;;0
39099241;Женская логика | Психология;f;53;;1;1;2;1;7;4;4;2;4;4;4;11;2;5;1;0;53;;0
29445319;Доктор на работе | Клинические публикации;f;54;;1;1;33;0;1;1;0;0;1;1;0;13;0;1;1;0;54;;0
142923856;Подслушано РУДН;f;25;338;1;0;0;0;0;0;0;1;0;0;0;23;0;0;0;0;25;РУДН;0
102324529;Цитаты великих преподавателей РУДН;f;25;338;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;25;РУДН;0
34747103;Пермский край | Реальный край;f;90;;1;0;0;0;0;0;40;0;0;0;48;1;0;0;0;0;90;;0
49815762;Data Mining Labs;f;24;;2;1;0;0;0;5;1;1;0;0;0;0;2;0;2;10;24;;0
30975621;Взгляни на мир | путешествия, арт, фото, туризм;f;94;;1;3;0;4;4;6;8;2;5;6;18;16;6;9;4;2;94;;0
77692614;Невролог | Medicine Group;f;48;;1;1;38;0;0;0;0;0;0;0;0;5;0;0;1;2;48;;0
150727887;MEDIC: ЭКГ;f;21;;1;0;18;0;0;0;0;0;0;0;0;1;0;0;1;0;21;;0
62285932;I Like Trip Клуб путешествий;f;94;;2;1;0;1;2;47;0;0;0;0;0;1;0;0;2;38;94;;0
39664;Общага НИЯУ МИФИ;f;44;269;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;НИЯУ МИФИ;0
100132311;Студенческий центр НИЯУ МИФИ;f;21;269;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;НИЯУ МИФИ;0
60095373;Признавашки ВШЭ;f;26;128;1;0;0;0;0;24;0;0;0;0;0;0;0;0;1;0;26;НИУ ВШЭ (ГУ-ВШЭ);0
40500796;@INSTAGIRLS;f;39;-1;1;4;3;2;1;7;5;1;0;2;2;2;2;4;3;0;39;Не связана;0
29352303;HSE Alumni - Центр по работе с выпускниками ВШЭ;f;29;128;1;1;0;0;1;21;0;0;0;0;2;1;0;1;0;1;29;НИУ ВШЭ (ГУ-ВШЭ);0
35385290;ТелеВышка;f;67;;2;0;0;0;1;59;0;0;0;0;1;0;1;1;0;2;67;;0
1489644;Школа Тренинга НИУ ВШЭ;f;29;128;1;0;1;0;0;26;0;0;0;0;0;0;0;1;0;0;29;НИУ ВШЭ (ГУ-ВШЭ);0
30092695;Институт медиа НИУ ВШЭ;f;21;128;1;0;0;0;0;18;0;0;0;0;0;0;0;1;1;0;21;НИУ ВШЭ (ГУ-ВШЭ);0
51733062;TOP PEOPLE MGIMO;f;21;;1;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;21;;0
39176077;Fitness Club;f;51;;1;2;2;3;2;4;3;1;3;2;10;8;1;7;1;1;51;;0
40323694;Это интересно!;f;54;;1;2;1;2;3;3;4;5;2;4;2;12;1;6;5;1;54;;0
67968050;КИВИ HSE;f;27;;1;0;0;0;1;23;0;0;0;0;0;0;0;0;1;1;27;;0
58421306;Объединённый совет обучающихся НИЯУ МИФИ;f;46;269;1;44;0;0;0;0;0;0;0;0;0;1;0;0;0;0;46;НИЯУ МИФИ;0
37914954;Студенческий совет РЭУ им. Г.В. Плеханова;f;30;326;1;2;0;0;0;1;0;0;0;0;0;0;0;26;0;0;30;РЭУ им. Г. В. Плеханова;0
26274699;Центр карьеры МЭИ (вакансии по специальности);f;34;304;1;1;0;30;1;0;0;0;1;0;0;0;0;0;0;0;34;НИУ МЭИ;0
166414649;Подслушано МИФИ ∀ ∃;f;23;269;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;1;23;НИЯУ МИФИ;0
47305845;Сплетница МИФИ;f;21;269;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;НИЯУ МИФИ;0
125553684;«Будь в курсе» | Медиацентр НИЯУ МИФИ;f;33;269;0;31;0;1;0;0;0;0;0;0;0;1;0;0;0;0;33;НИЯУ МИФИ;0
42572348;Скибатрон;f;28;;0;23;0;0;0;1;1;0;0;0;0;0;0;0;2;1;28;;0
20813583;Профсоюз студентов НИЯУ МИФИ;f;24;269;0;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;НИЯУ МИФИ;0
80720837;Киношки Бауманские;f;31;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;30;0;31;;0
67580318;Профбюро Аэрокосмического института МАИ;f;24;219;0;1;0;0;0;0;0;0;0;23;0;0;0;0;0;0;24;МАИ;0
63708206;IT-КОТ;f;41;-1;0;3;0;2;0;5;0;5;2;2;4;1;5;0;9;3;41;Не связана;0
